,PRICE,Equi_Width,Equi_Depth
1992,0.0,0.0-110000.0,"(-1.0, 98000.0]"
1993,,,
1994,0.0,0.0-110000.0,"(-1.0, 98000.0]"
1995,0.0,0.0-110000.0,"(-1.0, 98000.0]"
1996,0.0,0.0-110000.0,"(-1.0, 98000.0]"
1997,330000.0,330000.0-440000.0,"(305800.0, 348740.0]"
1998,338575.0,330000.0-440000.0,"(305800.0, 348740.0]"
1999,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2000,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2001,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2002,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2003,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2004,,,
2005,592250.0,550000.0-660000.0,"(545000.0, 604600.0]"
2006,277500.0,220000.0-330000.0,"(270200.0, 305800.0]"
2007,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2008,580000.0,550000.0-660000.0,"(545000.0, 604600.0]"
2009,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2010,,,
2011,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2012,,,
2013,399999.0,330000.0-440000.0,"(389720.0, 432500.0]"
2014,574990.0,550000.0-660000.0,"(545000.0, 604600.0]"
2015,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2016,499000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2017,142500.0,110000.0-220000.0,"(129000.0, 160000.0]"
2018,390000.0,330000.0-440000.0,"(389720.0, 432500.0]"
2019,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2020,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2021,205000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2022,,,
2023,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2024,,,
2025,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2026,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2027,711250.0,660000.0-770000.0,"(678253.0, 750000.0]"
2028,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2029,,,
2030,550000.0,550000.0-660000.0,"(545000.0, 604600.0]"
2031,116999.0,110000.0-220000.0,"(98000.0, 129000.0]"
2032,,,
2033,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2034,685000.0,660000.0-770000.0,"(678253.0, 750000.0]"
2035,553000.0,550000.0-660000.0,"(545000.0, 604600.0]"
2036,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2037,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2038,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2039,191900.0,110000.0-220000.0,"(160000.0, 195000.0]"
2040,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2041,687500.0,660000.0-770000.0,"(678253.0, 750000.0]"
2042,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2043,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2044,653500.0,550000.0-660000.0,"(604600.0, 678253.0]"
2045,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2046,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2047,500000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2048,498000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2049,589000.0,550000.0-660000.0,"(545000.0, 604600.0]"
2050,128000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2051,194000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2052,200000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2053,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2054,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2055,205000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2056,59300.0,0.0-110000.0,"(-1.0, 98000.0]"
2057,650000.0,550000.0-660000.0,"(604600.0, 678253.0]"
2058,385000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2059,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2060,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2061,271000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2062,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2063,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2064,128000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2065,381250.0,330000.0-440000.0,"(348740.0, 389720.0]"
2066,,,
2067,,,
2068,110000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2069,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2070,570000.0,550000.0-660000.0,"(545000.0, 604600.0]"
2071,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2072,205000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2073,516500.0,440000.0-550000.0,"(489632.0, 545000.0]"
2074,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2075,260000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2076,755000.0,660000.0-770000.0,"(750000.0, 825000.0]"
2077,112000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2078,,,
2079,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2080,,,
2081,663750.0,660000.0-770000.0,"(604600.0, 678253.0]"
2082,579000.0,550000.0-660000.0,"(545000.0, 604600.0]"
2083,92500.0,0.0-110000.0,"(-1.0, 98000.0]"
2084,615000.0,550000.0-660000.0,"(604600.0, 678253.0]"
2085,239900.0,220000.0-330000.0,"(238000.0, 270200.0]"
2086,450000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2087,517000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2088,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2089,460000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2090,250000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2091,99500.0,0.0-110000.0,"(98000.0, 129000.0]"
2092,120000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2093,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2094,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2095,125500.0,110000.0-220000.0,"(98000.0, 129000.0]"
2096,32000.0,0.0-110000.0,"(-1.0, 98000.0]"
2097,555000.0,550000.0-660000.0,"(545000.0, 604600.0]"
2098,150000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2099,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2100,475000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2101,520000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2102,355000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2103,,,
2104,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2105,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2106,619999.0,550000.0-660000.0,"(604600.0, 678253.0]"
2107,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2108,150000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2109,168000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2110,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2111,222285.0,220000.0-330000.0,"(195000.0, 238000.0]"
2112,475000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2113,,,
2114,245000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2115,375000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2116,209900.0,110000.0-220000.0,"(195000.0, 238000.0]"
2117,275000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2118,,,
2119,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2120,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2121,50000.0,0.0-110000.0,"(-1.0, 98000.0]"
2122,308750.0,220000.0-330000.0,"(305800.0, 348740.0]"
2123,399900.0,330000.0-440000.0,"(389720.0, 432500.0]"
2124,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2125,129000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2126,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2127,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2128,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2129,399999.0,330000.0-440000.0,"(389720.0, 432500.0]"
2130,215000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2131,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2132,,,
2133,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2134,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2135,,,
2136,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2137,,,
2138,,,
2139,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2140,535000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2141,699900.0,660000.0-770000.0,"(678253.0, 750000.0]"
2142,475000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2143,345000.0,330000.0-440000.0,"(305800.0, 348740.0]"
2144,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2145,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2146,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2147,129000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2148,435000.0,330000.0-440000.0,"(432500.0, 489632.0]"
2149,205000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2150,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2151,515000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2152,650000.0,550000.0-660000.0,"(604600.0, 678253.0]"
2153,250000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2154,620000.0,550000.0-660000.0,"(604600.0, 678253.0]"
2155,700000.0,660000.0-770000.0,"(678253.0, 750000.0]"
2156,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2157,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2158,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2159,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2160,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2161,450000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2162,645000.0,550000.0-660000.0,"(604600.0, 678253.0]"
2163,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2164,275000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2165,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2166,675000.0,660000.0-770000.0,"(604600.0, 678253.0]"
2167,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2168,791920.0,770000.0-880000.0,"(750000.0, 825000.0]"
2169,399000.0,330000.0-440000.0,"(389720.0, 432500.0]"
2170,198777.0,110000.0-220000.0,"(195000.0, 238000.0]"
2171,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2172,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2173,330000.0,330000.0-440000.0,"(305800.0, 348740.0]"
2174,399999.0,330000.0-440000.0,"(389720.0, 432500.0]"
2175,344000.0,330000.0-440000.0,"(305800.0, 348740.0]"
2176,264900.0,220000.0-330000.0,"(238000.0, 270200.0]"
2177,,,
2178,,,
2179,495000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2180,150000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2181,501000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2182,440000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2183,,,
2184,399999.0,330000.0-440000.0,"(389720.0, 432500.0]"
2185,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2186,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2187,,,
2188,325000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2189,,,
2190,176000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2191,220000.0,220000.0-330000.0,"(195000.0, 238000.0]"
2192,,,
2193,770000.0,770000.0-880000.0,"(750000.0, 825000.0]"
2194,301000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2195,,,
2196,,,
2197,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2198,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2199,455000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2200,136000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2201,208000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2202,437500.0,330000.0-440000.0,"(432500.0, 489632.0]"
2203,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2204,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2205,290000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2206,,,
2207,456535.0,440000.0-550000.0,"(432500.0, 489632.0]"
2208,456000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2209,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2210,330000.0,330000.0-440000.0,"(305800.0, 348740.0]"
2211,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2212,,,
2213,428060.0,330000.0-440000.0,"(389720.0, 432500.0]"
2214,550000.0,550000.0-660000.0,"(545000.0, 604600.0]"
2215,500000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2216,,,
2217,,,
2218,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2219,,,
2220,,,
2221,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2222,,,
2223,525000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2224,300000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2225,386250.0,330000.0-440000.0,"(348740.0, 389720.0]"
2226,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2227,569990.0,550000.0-660000.0,"(545000.0, 604600.0]"
2228,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2229,689500.0,660000.0-770000.0,"(678253.0, 750000.0]"
2230,200000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2231,,,
2232,399999.0,330000.0-440000.0,"(389720.0, 432500.0]"
2233,,,
2234,424867.0,330000.0-440000.0,"(389720.0, 432500.0]"
2235,581560.0,550000.0-660000.0,"(545000.0, 604600.0]"
2236,598540.0,550000.0-660000.0,"(545000.0, 604600.0]"
2237,731340.0,660000.0-770000.0,"(678253.0, 750000.0]"
2238,465000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2239,756670.0,660000.0-770000.0,"(750000.0, 825000.0]"
2240,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2241,,,
2242,631690.0,550000.0-660000.0,"(604600.0, 678253.0]"
2243,675265.0,660000.0-770000.0,"(604600.0, 678253.0]"
2244,650810.0,550000.0-660000.0,"(604600.0, 678253.0]"
2245,489540.0,440000.0-550000.0,"(432500.0, 489632.0]"
2246,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2247,258000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2248,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2249,,,
2250,25000.0,0.0-110000.0,"(-1.0, 98000.0]"
2251,210000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2252,184870.0,110000.0-220000.0,"(160000.0, 195000.0]"
2253,235000.0,220000.0-330000.0,"(195000.0, 238000.0]"
2254,,,
2255,410000.0,330000.0-440000.0,"(389720.0, 432500.0]"
2256,565000.0,550000.0-660000.0,"(545000.0, 604600.0]"
2257,375000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2258,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2259,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2260,174000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2261,,,
2262,440000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2263,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2264,620000.0,550000.0-660000.0,"(604600.0, 678253.0]"
2265,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2266,579995.0,550000.0-660000.0,"(545000.0, 604600.0]"
2267,417000.0,330000.0-440000.0,"(389720.0, 432500.0]"
2268,240000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2269,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2270,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2271,501000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2272,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2273,187000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2274,,,
2275,220000.0,220000.0-330000.0,"(195000.0, 238000.0]"
2276,46000.0,0.0-110000.0,"(-1.0, 98000.0]"
2277,350000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2278,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2279,190000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2280,,,
2281,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2282,,,
2283,235000.0,220000.0-330000.0,"(195000.0, 238000.0]"
2284,139500.0,110000.0-220000.0,"(129000.0, 160000.0]"
2285,139500.0,110000.0-220000.0,"(129000.0, 160000.0]"
2286,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2287,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2288,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2289,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2290,,,
2291,,,
2292,240000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2293,540000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2294,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2295,,,
2296,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2297,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2298,,,
2299,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2300,710000.0,660000.0-770000.0,"(678253.0, 750000.0]"
2301,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2302,120000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2303,549000.0,440000.0-550000.0,"(545000.0, 604600.0]"
2304,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2305,93354.0,0.0-110000.0,"(-1.0, 98000.0]"
2306,81500.0,0.0-110000.0,"(-1.0, 98000.0]"
2307,,,
2308,,,
2309,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2310,,,
2311,72000.0,0.0-110000.0,"(-1.0, 98000.0]"
2312,140000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2313,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2314,312000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2315,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2316,,,
2317,683000.0,660000.0-770000.0,"(678253.0, 750000.0]"
2318,,,
2319,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2320,1030000.0,990000.0-1100000.0,"(918200.0, 1100000.0]"
2321,269900.0,220000.0-330000.0,"(238000.0, 270200.0]"
2322,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2323,500000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2324,397500.0,330000.0-440000.0,"(389720.0, 432500.0]"
2325,194500.0,110000.0-220000.0,"(160000.0, 195000.0]"
2326,137000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2327,,,
2328,185000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2329,323999.0,220000.0-330000.0,"(305800.0, 348740.0]"
2330,337000.0,330000.0-440000.0,"(305800.0, 348740.0]"
2331,,,
2332,730000.0,660000.0-770000.0,"(678253.0, 750000.0]"
2333,163940.0,110000.0-220000.0,"(160000.0, 195000.0]"
2334,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2335,112270.0,110000.0-220000.0,"(98000.0, 129000.0]"
2336,90000.0,0.0-110000.0,"(-1.0, 98000.0]"
2337,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2338,,,
2339,,,
2340,785000.0,770000.0-880000.0,"(750000.0, 825000.0]"
2341,261000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2342,309000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2343,600000.0,550000.0-660000.0,"(545000.0, 604600.0]"
2344,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2345,89900.0,0.0-110000.0,"(-1.0, 98000.0]"
2346,538000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2347,,,
2348,,,
2349,390000.0,330000.0-440000.0,"(389720.0, 432500.0]"
2350,85000.0,0.0-110000.0,"(-1.0, 98000.0]"
2351,,,
2352,453255.0,440000.0-550000.0,"(432500.0, 489632.0]"
2353,490000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2354,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2355,,,
2356,460000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2357,,,
2358,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2359,261500.0,220000.0-330000.0,"(238000.0, 270200.0]"
2360,423000.0,330000.0-440000.0,"(389720.0, 432500.0]"
2361,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2362,,,
2363,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2364,394575.0,330000.0-440000.0,"(389720.0, 432500.0]"
2365,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2366,270000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2367,,,
2368,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2369,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2370,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2371,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2372,220500.0,220000.0-330000.0,"(195000.0, 238000.0]"
2373,282000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2374,349900.0,330000.0-440000.0,"(348740.0, 389720.0]"
2375,123500.0,110000.0-220000.0,"(98000.0, 129000.0]"
2376,,,
2377,100000.0,0.0-110000.0,"(98000.0, 129000.0]"
2378,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2379,325000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2380,,,
2381,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2382,,,
2383,,,
2384,,,
2385,,,
2386,500000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2387,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2388,281000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2389,,,
2390,59999.0,0.0-110000.0,"(-1.0, 98000.0]"
2391,475000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2392,130000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2393,440000.0,440000.0-550000.0,"(432500.0, 489632.0]"
2394,160000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2395,50000.0,0.0-110000.0,"(-1.0, 98000.0]"
2396,185000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2397,,,
2398,83500.0,0.0-110000.0,"(-1.0, 98000.0]"
2399,208791.0,110000.0-220000.0,"(195000.0, 238000.0]"
2400,95000.0,0.0-110000.0,"(-1.0, 98000.0]"
2401,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2402,20500.0,0.0-110000.0,"(-1.0, 98000.0]"
2403,365050.0,330000.0-440000.0,"(348740.0, 389720.0]"
2404,505000.0,440000.0-550000.0,"(489632.0, 545000.0]"
2405,289000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2406,,,
2407,135000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2408,345000.0,330000.0-440000.0,"(305800.0, 348740.0]"
2409,183000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2410,305000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2411,170000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2412,280000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2413,425000.0,330000.0-440000.0,"(389720.0, 432500.0]"
2414,175000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2415,,,
2416,265000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2417,249530.0,220000.0-330000.0,"(238000.0, 270200.0]"
2418,240000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2419,213750.0,110000.0-220000.0,"(195000.0, 238000.0]"
2420,,,
2421,59500.0,0.0-110000.0,"(-1.0, 98000.0]"
2422,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2423,,,
2424,178000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2425,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2426,205000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2427,77000.0,0.0-110000.0,"(-1.0, 98000.0]"
2428,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2429,,,
2430,,,
2431,197000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2432,170000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2433,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2434,243000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2435,70000.0,0.0-110000.0,"(-1.0, 98000.0]"
2436,99234.0,0.0-110000.0,"(98000.0, 129000.0]"
2437,,,
2438,119000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2439,,,
2440,,,
2441,240000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2442,321500.0,220000.0-330000.0,"(305800.0, 348740.0]"
2443,135000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2444,,,
2445,,,
2446,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2447,108000.0,0.0-110000.0,"(98000.0, 129000.0]"
2448,131000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2449,315000.0,220000.0-330000.0,"(305800.0, 348740.0]"
2450,166200.0,110000.0-220000.0,"(160000.0, 195000.0]"
2451,240000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2452,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2453,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2454,70000.0,0.0-110000.0,"(-1.0, 98000.0]"
2455,250000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2456,,,
2457,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2458,39000.0,0.0-110000.0,"(-1.0, 98000.0]"
2459,80000.0,0.0-110000.0,"(-1.0, 98000.0]"
2460,389000.0,330000.0-440000.0,"(348740.0, 389720.0]"
2461,300000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2462,99500.0,0.0-110000.0,"(98000.0, 129000.0]"
2463,275900.0,220000.0-330000.0,"(270200.0, 305800.0]"
2464,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2465,220000.0,220000.0-330000.0,"(195000.0, 238000.0]"
2466,,,
2467,,,
2468,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2469,147000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2470,307500.0,220000.0-330000.0,"(305800.0, 348740.0]"
2471,127000.0,110000.0-220000.0,"(98000.0, 129000.0]"
2472,86000.0,0.0-110000.0,"(-1.0, 98000.0]"
2473,185900.0,110000.0-220000.0,"(160000.0, 195000.0]"
2474,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2475,260000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2476,200000.0,110000.0-220000.0,"(195000.0, 238000.0]"
2477,160000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2478,285000.0,220000.0-330000.0,"(270200.0, 305800.0]"
2479,,,
2480,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2481,150000.0,110000.0-220000.0,"(129000.0, 160000.0]"
2482,,,
2483,398790.0,330000.0-440000.0,"(389720.0, 432500.0]"
2484,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2485,,,
2486,,,
2487,195000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2488,265000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2489,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2490,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2491,247000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2492,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2493,250000.0,220000.0-330000.0,"(238000.0, 270200.0]"
2494,191000.0,110000.0-220000.0,"(160000.0, 195000.0]"
2495,0.0,0.0-110000.0,"(-1.0, 98000.0]"
2496,136000.0,110000.0-220000.0,"(129000.0, 160000.0]"
